/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_39_103.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_39_103.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_39_103.jpg, 0, 0, 0, 7.773539E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_39_215.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_39_215.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_39_215.jpg, 0, 0, 0, 7.764592E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_39_327.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_39_327.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_39_327.jpg, 0, 0, 0, 7.817458E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_39_437.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_39_437.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_39_437.jpg, 0, 0, 0, 7.813378E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_39_556.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_39_556.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_39_556.jpg, 0, 0, 0, 7.813385E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_39_658.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_39_658.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_39_658.jpg, 0, 0, 0, 8.080869E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_39_766.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_39_766.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_39_766.jpg, 0, 0, 0, 7.882857E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_39_879.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_39_879.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_39_879.jpg, 0, 0, 0, 8.15335E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_074.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_074.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_074.jpg, 0, 0, 0, 8.399288E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_186.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_186.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_186.jpg, 0, 0, 0, 7.81471E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_298.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_298.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_298.jpg, 0, 0, 0, 7.834947E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_419.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_419.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_419.jpg, 0, 0, 0, 8.018382E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_538.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_538.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_538.jpg, 0, 0, 0, 7.78195E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_651.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_651.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_651.jpg, 0, 0, 0, 7.890798E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_762.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_762.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_762.jpg, 0, 0, 0, 7.964129E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_866.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_866.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_866.jpg, 0, 0, 0, 8.018355E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_40_978.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_40_978.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_40_978.jpg, 0, 0, 0, 7.772367E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_41_082.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_41_082.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_41_082.jpg, 0, 0, 0, 7.937096E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_41_188.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_41_188.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_41_188.jpg, 0, 0, 0, 7.855151E-05
/Users/ziya/Desktop/data/IMG/center_2024_03_05_22_49_41_298.jpg, /Users/ziya/Desktop/data/IMG/left_2024_03_05_22_49_41_298.jpg, /Users/ziya/Desktop/data/IMG/right_2024_03_05_22_49_41_298.jpg, 0, 0, 0, 7.8631E-05
